day,time,agent_id,feed_items,relational_items,personalized_items,headline_items,stance_score,toxicity_score,misinformation_risk,cross_viewpoint_exposure,intervention_reward
1,11:27,2,2,0,1,1,0.32582733395438246,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:27,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,11:27,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:27,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:34,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:34,2,2,0,1,1,0.32732853383017263,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:34,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:34,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:34,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:38,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:38,2,2,0,1,1,0.32852949373080476,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:38,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:38,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,12:38,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:47,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:47,2,2,0,1,1,0.32949026165131046,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:47,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,12:47,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,12:47,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:08,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:08,2,2,0,1,1,0.33025887598771503,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:08,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:08,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,13:08,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:23,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:23,2,2,0,1,1,0.33087376745683866,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:23,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:23,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,14:23,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:39,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:39,2,2,0,1,1,0.3313656806321376,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:39,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:39,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,14:39,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:51,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:51,2,2,0,1,1,0.3317592111723768,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:51,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:51,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,14:51,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:58,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:58,2,2,0,1,1,0.3320740356045681,0.0,0.0,0.08333333333333333,0.49583333333333335
1,14:58,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:58,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,14:58,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:07,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:07,2,2,0,1,1,0.3323258951503211,0.0,0.0,0.08333333333333333,0.49583333333333335
1,17:07,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:07,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,17:07,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:57,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,17:57,2,2,0,1,1,0.33252738278692356,0.0,0.0,0.08333333333333333,0.49583333333333335
1,17:57,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:57,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,17:57,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:33,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:33,2,2,0,1,1,0.1993552395628722,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:33,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:33,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,18:33,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:51,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:51,2,2,0,1,1,0.22615085831696444,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:51,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:51,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,18:51,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:59,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:59,2,2,0,1,1,0.2475873533202382,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:59,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:59,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,19:59,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:50,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:50,2,2,0,1,1,0.26473654932285723,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:50,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:50,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,20:50,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,21:28,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:28,2,2,0,1,1,0.2784559061249524,0.0,0.0,0.08333333333333333,0.49583333333333335
1,21:28,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:28,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,21:28,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:56,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,21:56,2,2,0,1,1,0.28943139156662856,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:56,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:56,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,21:56,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,22:08,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,22:08,2,2,0,1,1,0.2982117799199695,0.0,0.0,0.08333333333333333,0.36583333333333334
1,22:08,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,22:08,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,22:08,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:41,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:41,2,2,0,1,1,0.30523609060264223,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:41,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:41,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,23:41,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:59,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:59,2,2,0,1,1,0.31085553914878045,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:59,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:59,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,23:59,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:10,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,01:10,2,2,0,1,1,0.31535109798569105,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:10,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:10,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,01:10,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,01:30,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:30,2,2,0,1,1,0.3189475450552195,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:30,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:30,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,01:30,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:35,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:35,2,2,0,1,1,0.32182470271084224,0.0,0.0,0.08333333333333333,0.49583333333333335
2,07:35,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:35,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
2,07:35,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,07:55,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:55,2,2,0,1,1,0.32412642883534043,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:55,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:55,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,07:55,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:15,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:15,2,2,0,1,1,0.325967809734939,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:15,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:15,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,08:15,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,08:31,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:31,2,2,0,1,1,0.32744091445461787,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:31,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,08:31,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,08:31,5,3,0,1,2,0.0,0.0,0.0,0.0,0.44999999999999996
2,09:13,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:13,2,2,0,1,1,0.32861939823036096,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:13,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:13,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
2,09:13,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,09:28,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:28,2,2,0,1,1,0.32956218525095543,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:28,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:28,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
2,09:28,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:44,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:44,2,2,0,1,1,0.330316414867431,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:44,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:44,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
2,09:44,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:56,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:56,2,2,0,1,1,0.3309197985606115,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:56,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,09:56,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
2,09:56,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:09,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:09,2,2,0,1,1,0.3314025055151559,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:09,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:09,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,10:09,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:11,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:11,2,2,0,1,1,0.33178867107879134,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:11,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:11,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,10:11,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:29,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:29,2,2,0,1,1,0.33209760352969975,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:29,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:29,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,10:29,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:31,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:31,2,2,0,1,1,0.33234474949042647,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:31,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:31,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,10:31,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:52,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:52,2,2,0,1,1,0.33254246625900785,0.0,0.0,0.08333333333333333,0.49583333333333335
2,10:52,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,10:52,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,10:52,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,11:00,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,11:00,2,2,0,1,1,0.3327006396738729,0.0,0.0,0.08333333333333333,0.36583333333333334
2,11:00,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,11:00,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,11:00,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
