day,time,agent_id,feed_items,relational_items,personalized_items,headline_items,stance_score,toxicity_score,misinformation_risk,cross_viewpoint_exposure,intervention_reward
1,09:37,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:37,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:52,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:52,2,2,0,1,1,0.2828548846933333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:52,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:52,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:52,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:02,2,2,0,1,1,0.2929505744213333,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:02,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,10:02,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:30,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:30,2,2,0,1,1,0.3010271262037333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:30,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:30,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,10:30,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:43,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:43,2,2,0,1,1,0.30748836762965326,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:43,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:43,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,10:43,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:05,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:05,2,2,0,1,1,0.3126573607703893,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:05,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:05,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:05,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:08,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:08,2,2,0,1,1,0.3167925552829781,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:08,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:08,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:08,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:13,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:13,2,2,0,1,1,0.32010071089304915,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:13,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:13,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:13,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:28,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:28,2,2,0,1,1,0.322747235381106,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:28,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:28,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:28,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,12:10,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:10,2,2,0,1,1,0.3248644549715515,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:10,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:10,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,12:10,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:59,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:59,2,2,0,1,1,0.3265582306439078,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:59,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:59,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,12:59,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:05,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:05,2,2,0,1,1,0.32791325118179293,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:05,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:05,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,13:05,5,2,0,1,1,-0.1333333333333333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:11,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:11,2,2,0,1,1,0.328997267612101,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:11,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:11,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,13:11,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:37,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:37,2,2,0,1,1,0.3298644807563475,0.0,0.0,0.08333333333333333,0.49583333333333335
1,13:37,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,13:37,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,13:37,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:24,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:24,2,2,0,1,1,0.33055825127174465,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:24,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:24,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,14:24,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:33,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:33,2,2,0,1,1,0.3311132676840624,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:33,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,14:33,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,14:33,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,17:58,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:58,2,2,0,1,1,0.3315572808139166,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:58,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,17:58,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,17:58,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:18,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:18,2,2,0,1,1,0.33191249131779993,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:18,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:18,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,18:18,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:54,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:54,2,2,0,1,1,0.3321966597209066,0.0,0.0,0.08333333333333333,0.49583333333333335
1,18:54,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,18:54,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,18:54,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,19:13,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:13,2,2,0,1,1,0.33242399444339193,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:13,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:13,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,19:13,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:16,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:16,2,2,0,1,1,0.3326058622213802,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:16,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,19:16,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,19:16,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:12,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:12,2,2,0,1,1,0.33275135644377085,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:12,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:12,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,20:12,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:29,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,20:29,2,2,0,1,1,0.3328677518216833,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:29,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:29,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,20:29,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:38,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:38,2,2,0,1,1,0.3329608681240133,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:38,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,20:38,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,20:38,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:20,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:20,2,2,0,1,1,0.33303536116587734,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:20,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:20,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,21:20,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:35,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:35,2,2,0,1,1,0.3330949555993685,0.0,0.0,0.08333333333333333,0.36583333333333334
1,21:35,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,21:35,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,21:35,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:15,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:15,2,2,0,1,1,0.3331426311461615,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:15,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:15,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,23:15,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:49,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:49,2,2,0,1,1,0.3331807715835959,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:49,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:49,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,23:49,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:59,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:59,2,2,0,1,1,0.3332112839335434,0.0,0.0,0.08333333333333333,0.36583333333333334
1,23:59,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,23:59,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,23:59,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,00:00,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,00:00,2,2,0,1,1,0.3332356938135014,0.0,0.0,0.08333333333333333,0.49583333333333335
2,00:00,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,00:00,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
2,00:00,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:14,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:14,2,2,0,1,1,0.33325522171746774,0.0,0.0,0.08333333333333333,0.49583333333333335
2,01:14,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,01:14,4,2,0,1,1,-0.06666666666666665,0.0,0.0,0.0,0.31999999999999995
2,01:14,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
2,07:05,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
2,07:05,2,2,0,1,1,0.33327084404064083,0.0,0.0,0.08333333333333333,0.36583333333333334
