day,time,agent_id,feed_items,relational_items,personalized_items,headline_items,stance_score,toxicity_score,misinformation_risk,cross_viewpoint_exposure,intervention_reward
1,09:33,2,2,0,1,1,0.26342826666666663,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:33,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:33,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:33,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:45,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:45,2,2,0,1,1,0.27740928,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:45,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:45,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:45,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:48,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:48,2,2,0,1,1,0.28859409066666664,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:48,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:48,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:48,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:56,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:56,2,2,0,1,1,0.29754193919999994,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:56,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,09:56,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,09:56,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:00,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:00,2,2,0,1,1,0.3047002180266666,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:00,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:00,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,10:00,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,2,2,0,1,1,0.3104268410879999,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:02,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,10:02,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:15,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,10:15,2,2,0,1,1,0.3150081395370666,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:15,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,10:15,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,10:15,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:20,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:20,2,2,0,1,1,0.3186731782963199,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:20,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.49583333333333335
1,11:20,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:20,5,2,0,1,1,-0.1333333333333333,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:29,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:29,2,2,0,1,1,0.3216052093037226,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:29,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:29,4,2,0,1,1,0.0,0.0,0.0,0.0,0.44999999999999996
1,11:29,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:44,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:44,2,2,0,1,1,0.32395083410964476,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:44,3,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,11:44,4,2,0,1,1,0.0,0.0,0.0,0.0,0.31999999999999995
1,11:44,5,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:27,1,2,0,1,1,-0.06666666666666665,0.0,0.0,0.08333333333333333,0.36583333333333334
1,12:27,2,2,0,1,1,0.32582733395438246,0.0,0.0,0.08333333333333333,0.36583333333333334
